system,method,run_id,variant,is_simulated,iteration,qps,latency,throughput,cost,fidelity,prepare_time,run_time,clean_time,config_json
httpd,tpe,4401,depaware,false,11,39941.65,1.54,39941.65,30.01094126701355,"[8, 50, 30, True]",0.0,30.01084804534912,0.0,"{""AllowEncodedSlashes"": ""Off"", ""EnableSendfile"": ""Off"", ""ExtendedStatus"": ""Off"", ""FlushMaxPipelined"": ""5"", ""FlushMaxThreshold"": ""65535"", ""ForceType"": ""unset"", ""HostnameLookups"": ""Off"", ""KeepAlive"": ""On"", ""KeepAliveTimeout"": ""5"", ""LimitInternalRecursion"": ""10"", ""LimitRequestBody"": ""1073741824"", ""LimitRequestFieldSize"": ""8190"", ""LimitRequestFields"": ""100"", ""LimitRequestLine"": ""4095"", ""LimitXMLRequestBody"": ""1000000"", ""MaxKeepAliveRequests"": ""100"", ""MaxRangeOverlaps"": ""20"", ""MaxRangeReversals"": ""20"", ""MaxRanges"": ""200"", ""RLimitCPU"": ""unset"", ""RLimitMEM"": ""unset"", ""RLimitNPROC"": ""unset"", ""ReadBufferSize"": ""8192"", ""ServerSignature"": ""Off"", ""StrictHostCheck"": ""OFF"", ""TimeOut"": ""60"", ""TraceEnable"": ""on"", ""throughput__2"": ""39941.65""}"
httpd,tpe,4401,depaware,false,12,890.9,203.54,890.9,30.068376541137695,"[8, 50, 30, True]",0.0,30.06829071044922,0.0,"{""AllowEncodedSlashes"": ""Off"", ""EnableSendfile"": ""Off"", ""ExtendedStatus"": ""Off"", ""FlushMaxPipelined"": ""5"", ""FlushMaxThreshold"": ""65535"", ""ForceType"": ""unset"", ""HostnameLookups"": ""Off"", ""KeepAlive"": ""On"", ""KeepAliveTimeout"": ""5"", ""LimitInternalRecursion"": ""10"", ""LimitRequestBody"": ""1073741824"", ""LimitRequestFieldSize"": ""8190"", ""LimitRequestFields"": ""100"", ""LimitRequestLine"": ""1"", ""LimitXMLRequestBody"": ""1000000"", ""MaxKeepAliveRequests"": ""100"", ""MaxRangeOverlaps"": ""20"", ""MaxRangeReversals"": ""20"", ""MaxRanges"": ""200"", ""RLimitCPU"": ""unset"", ""RLimitMEM"": ""unset"", ""RLimitNPROC"": ""unset"", ""ReadBufferSize"": ""8192"", ""ServerSignature"": ""Off"", ""StrictHostCheck"": ""OFF"", ""TimeOut"": ""60"", ""TraceEnable"": ""on"", ""throughput__2"": ""890.9""}"
httpd,tpe,4401,depaware,false,13,6599.69,10.99,6599.69,30.048535585403442,"[8, 50, 30, True]",0.0,30.048412084579468,0.0,"{""AllowEncodedSlashes"": ""On"", ""EnableSendfile"": ""On"", ""ExtendedStatus"": ""On"", ""FlushMaxPipelined"": ""29"", ""FlushMaxThreshold"": ""173502201"", ""ForceType"": ""None"", ""HostnameLookups"": ""Off"", ""KeepAlive"": ""Off"", ""KeepAliveTimeout"": ""839"", ""LimitInternalRecursion"": ""381"", ""LimitRequestBody"": ""1805534615"", ""LimitRequestFieldSize"": ""61200"", ""LimitRequestFields"": ""5256"", ""LimitRequestLine"": ""53186"", ""LimitXMLRequestBody"": ""676834473"", ""MaxKeepAliveRequests"": ""2814"", ""MaxRangeOverlaps"": ""97"", ""MaxRangeReversals"": ""404"", ""MaxRanges"": ""3250"", ""RLimitCPU"": ""6363937"", ""RLimitMEM"": ""4897040268488409296"", ""RLimitNPROC"": ""7746"", ""ReadBufferSize"": ""31949845"", ""ServerSignature"": ""Off"", ""StrictHostCheck"": ""ON"", ""TimeOut"": ""1511"", ""TraceEnable"": ""extended"", ""throughput__2"": ""6599.69""}"
httpd,tpe,4401,depaware,false,14,28352.16,2.25,28352.16,30.019575119018555,"[8, 50, 30, True]",0.0,30.019489765167236,0.0,"{""AllowEncodedSlashes"": ""On"", ""EnableSendfile"": ""Off"", ""ExtendedStatus"": ""On"", ""FlushMaxPipelined"": ""350"", ""FlushMaxThreshold"": ""370245980"", ""ForceType"": ""media-type"", ""HostnameLookups"": ""Double"", ""KeepAlive"": ""Off"", ""KeepAliveTimeout"": ""2319"", ""LimitInternalRecursion"": ""612"", ""LimitRequestBody"": ""762234315"", ""LimitRequestFieldSize"": ""20200"", ""LimitRequestFields"": ""5231"", ""LimitRequestLine"": ""27350"", ""LimitXMLRequestBody"": ""4728434"", ""MaxKeepAliveRequests"": ""9537"", ""MaxRangeOverlaps"": ""424"", ""MaxRangeReversals"": ""349"", ""MaxRanges"": ""6093"", ""RLimitCPU"": ""1969049456"", ""RLimitMEM"": ""520128328440483262"", ""RLimitNPROC"": ""29666"", ""ReadBufferSize"": ""177104634"", ""ServerSignature"": ""Off"", ""StrictHostCheck"": ""Off"", ""TimeOut"": ""1996"", ""TraceEnable"": ""extended"", ""throughput__2"": ""28352.16""}"
httpd,tpe,4401,depaware,false,15,1771.58,25.27,1771.58,30.040144443511963,"[8, 50, 30, True]",0.0,30.040035247802734,0.0,"{""AllowEncodedSlashes"": ""Off"", ""EnableSendfile"": ""Off"", ""ExtendedStatus"": ""Off"", ""FlushMaxPipelined"": ""746"", ""FlushMaxThreshold"": ""845994963"", ""ForceType"": ""media-type"", ""HostnameLookups"": ""Off"", ""KeepAlive"": ""Off"", ""KeepAliveTimeout"": ""378"", ""LimitInternalRecursion"": ""31"", ""LimitRequestBody"": ""877689815"", ""LimitRequestFieldSize"": ""26487"", ""LimitRequestFields"": ""1241"", ""LimitRequestLine"": ""32461"", ""LimitXMLRequestBody"": ""528374551"", ""MaxKeepAliveRequests"": ""9293"", ""MaxRangeOverlaps"": ""890"", ""MaxRangeReversals"": ""738"", ""MaxRanges"": ""9496"", ""RLimitCPU"": ""1663765561"", ""RLimitMEM"": ""6614285208789794645"", ""RLimitNPROC"": ""24868"", ""ReadBufferSize"": ""448166813"", ""ServerSignature"": ""On"", ""StrictHostCheck"": ""ON"", ""TimeOut"": ""716"", ""TraceEnable"": ""extended"", ""throughput__2"": ""1771.58""}"
httpd,tpe,4401,depaware,false,16,486.02,6.43,486.02,30.05162787437439,"[8, 50, 30, True]",0.0,30.0515239238739,0.0,"{""AllowEncodedSlashes"": ""On"", ""EnableSendfile"": ""Off"", ""ExtendedStatus"": ""On"", ""FlushMaxPipelined"": ""995"", ""FlushMaxThreshold"": ""545989528"", ""ForceType"": ""None"", ""HostnameLookups"": ""Off"", ""KeepAlive"": ""Off"", ""KeepAliveTimeout"": ""1933"", ""LimitInternalRecursion"": ""278"", ""LimitRequestBody"": ""1235610903"", ""LimitRequestFieldSize"": ""28605"", ""LimitRequestFields"": ""9387"", ""LimitRequestLine"": ""18593"", ""LimitXMLRequestBody"": ""870202837"", ""MaxKeepAliveRequests"": ""1090"", ""MaxRangeOverlaps"": ""592"", ""MaxRangeReversals"": ""20"", ""MaxRanges"": ""7924"", ""RLimitCPU"": ""933903590"", ""RLimitMEM"": ""7319508046680243069"", ""RLimitNPROC"": ""10572"", ""ReadBufferSize"": ""590401089"", ""ServerSignature"": ""EMail"", ""StrictHostCheck"": ""Off"", ""TimeOut"": ""1749"", ""TraceEnable"": ""on"", ""throughput__2"": ""486.02""}"
httpd,tpe,4401,depaware,false,17,40514.96,1.45,40514.96,30.01541495323181,"[8, 50, 30, True]",0.0,30.015299081802368,0.0,"{""AllowEncodedSlashes"": ""On"", ""EnableSendfile"": ""On"", ""ExtendedStatus"": ""Off"", ""FlushMaxPipelined"": ""139"", ""FlushMaxThreshold"": ""567164503"", ""ForceType"": ""unset"", ""HostnameLookups"": ""Off"", ""KeepAlive"": ""Off"", ""KeepAliveTimeout"": ""387"", ""LimitInternalRecursion"": ""359"", ""LimitRequestBody"": ""1020919011"", ""LimitRequestFieldSize"": ""14504"", ""LimitRequestFields"": ""8739"", ""LimitRequestLine"": ""46120"", ""LimitXMLRequestBody"": ""867028311"", ""MaxKeepAliveRequests"": ""739"", ""MaxRangeOverlaps"": ""168"", ""MaxRangeReversals"": ""195"", ""MaxRanges"": ""5542"", ""RLimitCPU"": ""1654535778"", ""RLimitMEM"": ""1878389065430173193"", ""RLimitNPROC"": ""31019"", ""ReadBufferSize"": ""1006034960"", ""ServerSignature"": ""Off"", ""StrictHostCheck"": ""Off"", ""TimeOut"": ""2567"", ""TraceEnable"": ""extended"", ""throughput__2"": ""40514.96""}"
httpd,tpe,4401,depaware,false,18,1413.63,103.19,1413.63,30.053268432617188,"[8, 50, 30, True]",0.0,30.053166389465332,0.0,"{""AllowEncodedSlashes"": ""On"", ""EnableSendfile"": ""On"", ""ExtendedStatus"": ""Off"", ""FlushMaxPipelined"": ""167"", ""FlushMaxThreshold"": ""708455552"", ""ForceType"": ""unset"", ""HostnameLookups"": ""On"", ""KeepAlive"": ""Off"", ""KeepAliveTimeout"": ""2360"", ""LimitInternalRecursion"": ""157"", ""LimitRequestBody"": ""287898558"", ""LimitRequestFieldSize"": ""17850"", ""LimitRequestFields"": ""552"", ""LimitRequestLine"": ""34194"", ""LimitXMLRequestBody"": ""185717552"", ""MaxKeepAliveRequests"": ""3529"", ""MaxRangeOverlaps"": ""713"", ""MaxRangeReversals"": ""24"", ""MaxRanges"": ""1398"", ""RLimitCPU"": ""216138034"", ""RLimitMEM"": ""7308680093501034473"", ""RLimitNPROC"": ""30345"", ""ReadBufferSize"": ""984661834"", ""ServerSignature"": ""Off"", ""StrictHostCheck"": ""ON"", ""TimeOut"": ""957"", ""TraceEnable"": ""extended"", ""throughput__2"": ""1413.63""}"
httpd,tpe,4401,depaware,false,19,356.98,20.07,356.98,30.045002937316895,"[8, 50, 30, True]",0.0,30.044907808303833,0.0,"{""AllowEncodedSlashes"": ""On"", ""EnableSendfile"": ""Off"", ""ExtendedStatus"": ""On"", ""FlushMaxPipelined"": ""644"", ""FlushMaxThreshold"": ""807954489"", ""ForceType"": ""None"", ""HostnameLookups"": ""On"", ""KeepAlive"": ""Off"", ""KeepAliveTimeout"": ""605"", ""LimitInternalRecursion"": ""798"", ""LimitRequestBody"": ""258774239"", ""LimitRequestFieldSize"": ""41400"", ""LimitRequestFields"": ""7305"", ""LimitRequestLine"": ""28366"", ""LimitXMLRequestBody"": ""475703714"", ""MaxKeepAliveRequests"": ""7557"", ""MaxRangeOverlaps"": ""38"", ""MaxRangeReversals"": ""120"", ""MaxRanges"": ""3304"", ""RLimitCPU"": ""467714552"", ""RLimitMEM"": ""597018932395540197"", ""RLimitNPROC"": ""53057"", ""ReadBufferSize"": ""983307070"", ""ServerSignature"": ""On"", ""StrictHostCheck"": ""Off"", ""TimeOut"": ""2369"", ""TraceEnable"": ""on"", ""throughput__2"": ""356.98""}"
httpd,tpe,4401,depaware,false,20,29041.28,2.19,29041.28,30.014832973480225,"[8, 50, 30, True]",0.0,30.014683961868286,0.0,"{""AllowEncodedSlashes"": ""Off"", ""EnableSendfile"": ""On"", ""ExtendedStatus"": ""Off"", ""FlushMaxPipelined"": ""485"", ""FlushMaxThreshold"": ""963116917"", ""ForceType"": ""unset"", ""HostnameLookups"": ""Double"", ""KeepAlive"": ""Off"", ""KeepAliveTimeout"": ""2679"", ""LimitInternalRecursion"": ""544"", ""LimitRequestBody"": ""836761135"", ""LimitRequestFieldSize"": ""17350"", ""LimitRequestFields"": ""9434"", ""LimitRequestLine"": ""48357"", ""LimitXMLRequestBody"": ""250825624"", ""MaxKeepAliveRequests"": ""186"", ""MaxRangeOverlaps"": ""625"", ""MaxRangeReversals"": ""428"", ""MaxRanges"": ""2287"", ""RLimitCPU"": ""216961987"", ""RLimitMEM"": ""2010080118830501398"", ""RLimitNPROC"": ""3362"", ""ReadBufferSize"": ""734792144"", ""ServerSignature"": ""EMail"", ""StrictHostCheck"": ""ON"", ""TimeOut"": ""2746"", ""TraceEnable"": ""on"", ""throughput__2"": ""29041.28""}"
