system,method,run_id,variant,iteration,qps,latency,throughput,cost,fidelity,prepare_time,run_time,clean_time,config_json
httpd,promisetune,4401,single,1,-2228.55,7.07,-2228.55,30.036375761032104,"[8, 50, 30, True]",0.0,30.03547716140747,0.0,"{""AllowEncodedSlashes"": ""Off"", ""EnableSendfile"": ""On"", ""ExtendedStatus"": ""Off"", ""FlushMaxPipelined"": ""341"", ""FlushMaxThreshold"": ""723521927"", ""ForceType"": ""media-type"", ""HostnameLookups"": ""Off"", ""KeepAlive"": ""Off"", ""KeepAliveTimeout"": ""2961"", ""LimitInternalRecursion"": ""468"", ""LimitRequestBody"": ""1664968228"", ""LimitRequestFieldSize"": ""44054"", ""LimitRequestFields"": ""9390"", ""LimitRequestLine"": ""2137"", ""LimitXMLRequestBody"": ""406007265"", ""MaxKeepAliveRequests"": ""9604"", ""MaxRangeOverlaps"": ""90"", ""MaxRangeReversals"": ""851"", ""MaxRanges"": ""5955"", ""RLimitCPU"": ""1511457733"", ""RLimitMEM"": ""2113349064692046583"", ""RLimitNPROC"": ""53178"", ""ReadBufferSize"": ""13776175"", ""ServerSignature"": ""On"", ""StrictHostCheck"": ""Off"", ""TimeOut"": ""2617"", ""TraceEnable"": ""on"", ""throughput__2"": ""-2228.55""}"
httpd,promisetune,4401,single,2,13074.56,3.09,13074.56,30.021963596343994,"[8, 50, 30, True]",0.0,30.02187466621399,0.0,"{""AllowEncodedSlashes"": ""Off"", ""EnableSendfile"": ""Off"", ""ExtendedStatus"": ""On"", ""FlushMaxPipelined"": ""180"", ""FlushMaxThreshold"": ""330200686"", ""ForceType"": ""media-type"", ""HostnameLookups"": ""Off"", ""KeepAlive"": ""On"", ""KeepAliveTimeout"": ""3078"", ""LimitInternalRecursion"": ""473"", ""LimitRequestBody"": ""189536311"", ""LimitRequestFieldSize"": ""17659"", ""LimitRequestFields"": ""166"", ""LimitRequestLine"": ""59813"", ""LimitXMLRequestBody"": ""414844393"", ""MaxKeepAliveRequests"": ""344"", ""MaxRangeOverlaps"": ""262"", ""MaxRangeReversals"": ""818"", ""MaxRanges"": ""5767"", ""RLimitCPU"": ""1167929797"", ""RLimitMEM"": ""4005420726925747265"", ""RLimitNPROC"": ""55097"", ""ReadBufferSize"": ""735478056"", ""ServerSignature"": ""EMail"", ""StrictHostCheck"": ""Off"", ""TimeOut"": ""2530"", ""TraceEnable"": ""extended"", ""throughput__2"": ""13074.56""}"
httpd,promisetune,4401,single,3,6743.30,2.03,6743.30,30.02993369102478,"[8, 50, 30, True]",0.0,30.029817581176758,0.0,"{""AllowEncodedSlashes"": ""On"", ""EnableSendfile"": ""On"", ""ExtendedStatus"": ""Off"", ""FlushMaxPipelined"": ""83"", ""FlushMaxThreshold"": ""930290582"", ""ForceType"": ""None"", ""HostnameLookups"": ""On"", ""KeepAlive"": ""On"", ""KeepAliveTimeout"": ""300"", ""LimitInternalRecursion"": ""560"", ""LimitRequestBody"": ""1736056999"", ""LimitRequestFieldSize"": ""42265"", ""LimitRequestFields"": ""477"", ""LimitRequestLine"": ""34411"", ""LimitXMLRequestBody"": ""1014709103"", ""MaxKeepAliveRequests"": ""541"", ""MaxRangeOverlaps"": ""768"", ""MaxRangeReversals"": ""575"", ""MaxRanges"": ""5485"", ""RLimitCPU"": ""1496224965"", ""RLimitMEM"": ""5894914760722825171"", ""RLimitNPROC"": ""21477"", ""ReadBufferSize"": ""444607000"", ""ServerSignature"": ""Off"", ""StrictHostCheck"": ""Off"", ""TimeOut"": ""2940"", ""TraceEnable"": ""extended"", ""throughput__2"": ""6743.30""}"
httpd,promisetune,4401,single,4,20097.39,2.12,20097.39,30.028291702270508,"[8, 50, 30, True]",0.0,30.028199434280396,0.0,"{""AllowEncodedSlashes"": ""Off"", ""EnableSendfile"": ""Off"", ""ExtendedStatus"": ""Off"", ""FlushMaxPipelined"": ""843"", ""FlushMaxThreshold"": ""122748464"", ""ForceType"": ""media-type"", ""HostnameLookups"": ""Off"", ""KeepAlive"": ""On"", ""KeepAliveTimeout"": ""598"", ""LimitInternalRecursion"": ""936"", ""LimitRequestBody"": ""1250672469"", ""LimitRequestFieldSize"": ""48298"", ""LimitRequestFields"": ""6377"", ""LimitRequestLine"": ""16576"", ""LimitXMLRequestBody"": ""725257448"", ""MaxKeepAliveRequests"": ""8472"", ""MaxRangeOverlaps"": ""122"", ""MaxRangeReversals"": ""644"", ""MaxRanges"": ""2732"", ""RLimitCPU"": ""1658914629"", ""RLimitMEM"": ""572363368244150034"", ""RLimitNPROC"": ""17827"", ""ReadBufferSize"": ""861439014"", ""ServerSignature"": ""Off"", ""StrictHostCheck"": ""Off"", ""TimeOut"": ""1432"", ""TraceEnable"": ""on"", ""throughput__2"": ""20097.39""}"
httpd,promisetune,4401,single,5,-9070.38,177.68,-9070.38,30.05515146255493,"[8, 50, 30, True]",0.0,30.05506920814514,0.0,"{""AllowEncodedSlashes"": ""On"", ""EnableSendfile"": ""On"", ""ExtendedStatus"": ""On"", ""FlushMaxPipelined"": ""438"", ""FlushMaxThreshold"": ""60683678"", ""ForceType"": ""None"", ""HostnameLookups"": ""On"", ""KeepAlive"": ""On"", ""KeepAliveTimeout"": ""3569"", ""LimitInternalRecursion"": ""530"", ""LimitRequestBody"": ""590006093"", ""LimitRequestFieldSize"": ""13733"", ""LimitRequestFields"": ""5629"", ""LimitRequestLine"": ""48365"", ""LimitXMLRequestBody"": ""482978255"", ""MaxKeepAliveRequests"": ""9341"", ""MaxRangeOverlaps"": ""348"", ""MaxRangeReversals"": ""95"", ""MaxRanges"": ""4452"", ""RLimitCPU"": ""1044704745"", ""RLimitMEM"": ""8176470203094901517"", ""RLimitNPROC"": ""42212"", ""ReadBufferSize"": ""998383252"", ""ServerSignature"": ""Off"", ""StrictHostCheck"": ""ON"", ""TimeOut"": ""177"", ""TraceEnable"": ""extended"", ""throughput__2"": ""-9070.38""}"
httpd,promisetune,4401,single,6,-9117.29,166.36,-9117.29,30.091599941253662,"[8, 50, 30, True]",0.0,30.091516256332397,0.0,"{""AllowEncodedSlashes"": ""NoDecode"", ""EnableSendfile"": ""Off"", ""ExtendedStatus"": ""Off"", ""FlushMaxPipelined"": ""197"", ""FlushMaxThreshold"": ""576062057"", ""ForceType"": ""media-type"", ""HostnameLookups"": ""Double"", ""KeepAlive"": ""Off"", ""KeepAliveTimeout"": ""2458"", ""LimitInternalRecursion"": ""325"", ""LimitRequestBody"": ""359664481"", ""LimitRequestFieldSize"": ""17493"", ""LimitRequestFields"": ""5589"", ""LimitRequestLine"": ""17753"", ""LimitXMLRequestBody"": ""1039294127"", ""MaxKeepAliveRequests"": ""8065"", ""MaxRangeOverlaps"": ""748"", ""MaxRangeReversals"": ""407"", ""MaxRanges"": ""462"", ""RLimitCPU"": ""2087869318"", ""RLimitMEM"": ""3650733451581877978"", ""RLimitNPROC"": ""29379"", ""ReadBufferSize"": ""275793478"", ""ServerSignature"": ""On"", ""StrictHostCheck"": ""Off"", ""TimeOut"": ""2498"", ""TraceEnable"": ""extended"", ""throughput__2"": ""-9117.29""}"
httpd,promisetune,4401,single,7,-9547.51,263.54,-9547.51,30.06204104423523,"[8, 50, 30, True]",0.0,30.06194043159485,0.0,"{""AllowEncodedSlashes"": ""On"", ""EnableSendfile"": ""On"", ""ExtendedStatus"": ""On"", ""FlushMaxPipelined"": ""711"", ""FlushMaxThreshold"": ""262672303"", ""ForceType"": ""media-type"", ""HostnameLookups"": ""Double"", ""KeepAlive"": ""On"", ""KeepAliveTimeout"": ""3529"", ""LimitInternalRecursion"": ""472"", ""LimitRequestBody"": ""1554095581"", ""LimitRequestFieldSize"": ""41354"", ""LimitRequestFields"": ""6893"", ""LimitRequestLine"": ""47011"", ""LimitXMLRequestBody"": ""465132796"", ""MaxKeepAliveRequests"": ""7357"", ""MaxRangeOverlaps"": ""351"", ""MaxRangeReversals"": ""830"", ""MaxRanges"": ""3153"", ""RLimitCPU"": ""775997737"", ""RLimitMEM"": ""9013359923112921966"", ""RLimitNPROC"": ""8184"", ""ReadBufferSize"": ""880982702"", ""ServerSignature"": ""Off"", ""StrictHostCheck"": ""ON"", ""TimeOut"": ""2050"", ""TraceEnable"": ""on"", ""throughput__2"": ""-9547.51""}"
httpd,promisetune,4401,single,8,-643.19,4.55,-643.19,30.06674337387085,"[8, 50, 30, True]",0.0,30.06665849685669,0.0,"{""AllowEncodedSlashes"": ""NoDecode"", ""EnableSendfile"": ""On"", ""ExtendedStatus"": ""On"", ""FlushMaxPipelined"": ""69"", ""FlushMaxThreshold"": ""635438261"", ""ForceType"": ""None"", ""HostnameLookups"": ""Off"", ""KeepAlive"": ""On"", ""KeepAliveTimeout"": ""224"", ""LimitInternalRecursion"": ""967"", ""LimitRequestBody"": ""1634600591"", ""LimitRequestFieldSize"": ""50910"", ""LimitRequestFields"": ""845"", ""LimitRequestLine"": ""39126"", ""LimitXMLRequestBody"": ""230781277"", ""MaxKeepAliveRequests"": ""7627"", ""MaxRangeOverlaps"": ""587"", ""MaxRangeReversals"": ""783"", ""MaxRanges"": ""5319"", ""RLimitCPU"": ""1913076789"", ""RLimitMEM"": ""7755469357162100198"", ""RLimitNPROC"": ""57569"", ""ReadBufferSize"": ""260568381"", ""ServerSignature"": ""On"", ""StrictHostCheck"": ""ON"", ""TimeOut"": ""1018"", ""TraceEnable"": ""on"", ""throughput__2"": ""-643.19""}"
httpd,promisetune,4401,single,9,-9031.28,146.94,-9031.28,30.04945182800293,"[8, 50, 30, True]",0.0,30.049359560012817,0.0,"{""AllowEncodedSlashes"": ""On"", ""EnableSendfile"": ""On"", ""ExtendedStatus"": ""On"", ""FlushMaxPipelined"": ""976"", ""FlushMaxThreshold"": ""104729790"", ""ForceType"": ""None"", ""HostnameLookups"": ""Double"", ""KeepAlive"": ""Off"", ""KeepAliveTimeout"": ""1753"", ""LimitInternalRecursion"": ""677"", ""LimitRequestBody"": ""2132271761"", ""LimitRequestFieldSize"": ""62563"", ""LimitRequestFields"": ""2160"", ""LimitRequestLine"": ""5604"", ""LimitXMLRequestBody"": ""1009978642"", ""MaxKeepAliveRequests"": ""8878"", ""MaxRangeOverlaps"": ""144"", ""MaxRangeReversals"": ""333"", ""MaxRanges"": ""6058"", ""RLimitCPU"": ""948573615"", ""RLimitMEM"": ""7968431012696964658"", ""RLimitNPROC"": ""4214"", ""ReadBufferSize"": ""957276893"", ""ServerSignature"": ""Off"", ""StrictHostCheck"": ""ON"", ""TimeOut"": ""2891"", ""TraceEnable"": ""extended"", ""throughput__2"": ""-9031.28""}"
httpd,promisetune,4401,single,10,2555.25,4.29,2555.25,30.052898168563843,"[8, 50, 30, True]",0.0,30.05280566215515,0.0,"{""AllowEncodedSlashes"": ""Off"", ""EnableSendfile"": ""On"", ""ExtendedStatus"": ""Off"", ""FlushMaxPipelined"": ""703"", ""FlushMaxThreshold"": ""134509009"", ""ForceType"": ""unset"", ""HostnameLookups"": ""Off"", ""KeepAlive"": ""Off"", ""KeepAliveTimeout"": ""1704"", ""LimitInternalRecursion"": ""367"", ""LimitRequestBody"": ""1825260080"", ""LimitRequestFieldSize"": ""1700"", ""LimitRequestFields"": ""711"", ""LimitRequestLine"": ""65117"", ""LimitXMLRequestBody"": ""353839895"", ""MaxKeepAliveRequests"": ""3247"", ""MaxRangeOverlaps"": ""47"", ""MaxRangeReversals"": ""275"", ""MaxRanges"": ""8597"", ""RLimitCPU"": ""833469153"", ""RLimitMEM"": ""4610198350430549303"", ""RLimitNPROC"": ""61261"", ""ReadBufferSize"": ""178165370"", ""ServerSignature"": ""EMail"", ""StrictHostCheck"": ""ON"", ""TimeOut"": ""2162"", ""TraceEnable"": ""extended"", ""throughput__2"": ""2555.25""}"
