system,method,run_id,variant,is_simulated,iteration,qps,latency,throughput,cost,fidelity,prepare_time,run_time,clean_time,config_json
x265,bo,9001,depaware,true,11,74.262950,13.465665,74.262950,21.638325,"['Standard', '320p', 30, '10s']",0.0,22.132504,0.0,"{""amp"": ""1"", ""aq-mode"": ""0"", ""aq-strength"": ""0.997643"", ""b-adapt"": ""1"", ""bframes"": ""3"", ""crf"": ""28.037433"", ""ctu"": ""63"", ""keyint"": ""116"", ""limit-refs"": ""0"", ""limit-tu"": ""1"", ""me"": ""star"", ""merange"": ""48"", ""open-gop"": ""0"", ""psy-rd"": ""3.600925"", ""psy-rdoq"": ""1.84922"", ""qcomp"": ""0.901591"", ""qpmax"": ""38"", ""qpmin"": ""5"", ""rc-lookahead"": ""46"", ""rd"": ""4"", ""rdoq-level"": ""1"", ""rect"": ""1"", ""ref"": ""6"", ""rskip"": ""0"", ""sao"": ""0"", ""scenecut"": ""11"", ""subme"": ""5"", ""tu-inter-depth"": ""2"", ""tu-intra-depth"": ""2"", ""weightb"": ""0"", ""weightp"": ""1"", ""wpp"": ""0""}"
x265,bo,9001,depaware,true,12,54.967886,18.192441,54.967886,20.935837,"['Standard', '320p', 30, '10s']",0.0,19.869886,0.0,"{""amp"": ""0"", ""aq-mode"": ""2"", ""aq-strength"": ""1.572579"", ""b-adapt"": ""0"", ""bframes"": ""8"", ""crf"": ""19.789666"", ""ctu"": ""64"", ""keyint"": ""166"", ""limit-refs"": ""2"", ""limit-tu"": ""2"", ""me"": ""hex"", ""merange"": ""34"", ""open-gop"": ""1"", ""psy-rd"": ""2.900253"", ""psy-rdoq"": ""4.464629"", ""qcomp"": ""0.500885"", ""qpmax"": ""20"", ""qpmin"": ""3"", ""rc-lookahead"": ""56"", ""rd"": ""6"", ""rdoq-level"": ""0"", ""rect"": ""0"", ""ref"": ""1"", ""rskip"": ""1"", ""sao"": ""0"", ""scenecut"": ""89"", ""subme"": ""3"", ""tu-inter-depth"": ""1"", ""tu-intra-depth"": ""2"", ""weightb"": ""1"", ""weightp"": ""0"", ""wpp"": ""0""}"
x265,bo,9001,depaware,true,13,105.756155,9.455714,105.756155,6.654462,"['Standard', '320p', 30, '10s']",0.0,6.336198,0.0,"{""amp"": ""1"", ""aq-mode"": ""3"", ""aq-strength"": ""1.435557"", ""b-adapt"": ""0"", ""bframes"": ""5"", ""crf"": ""24.433072"", ""ctu"": ""63"", ""keyint"": ""25"", ""limit-refs"": ""2"", ""limit-tu"": ""4"", ""me"": ""star"", ""merange"": ""29"", ""open-gop"": ""1"", ""psy-rd"": ""1.783534"", ""psy-rdoq"": ""2.243555"", ""qcomp"": ""0.803544"", ""qpmax"": ""46"", ""qpmin"": ""6"", ""rc-lookahead"": ""28"", ""rd"": ""3"", ""rdoq-level"": ""2"", ""rect"": ""0"", ""ref"": ""4"", ""rskip"": ""1"", ""sao"": ""0"", ""scenecut"": ""23"", ""subme"": ""4"", ""tu-inter-depth"": ""1"", ""tu-intra-depth"": ""2"", ""weightb"": ""1"", ""weightp"": ""1"", ""wpp"": ""1""}"
x265,bo,9001,depaware,true,14,90.159752,11.091424,90.159752,13.797127,"['Standard', '320p', 30, '10s']",0.0,13.285554,0.0,"{""amp"": ""1"", ""aq-mode"": ""4"", ""aq-strength"": ""1.821539"", ""b-adapt"": ""2"", ""bframes"": ""6"", ""crf"": ""30.865576"", ""ctu"": ""16"", ""keyint"": ""255"", ""limit-refs"": ""3"", ""limit-tu"": ""0"", ""me"": ""star"", ""merange"": ""28"", ""open-gop"": ""0"", ""psy-rd"": ""3.404546"", ""psy-rdoq"": ""3.680198"", ""qcomp"": ""0.986844"", ""qpmax"": ""24"", ""qpmin"": ""14"", ""rc-lookahead"": ""48"", ""rd"": ""3"", ""rdoq-level"": ""1"", ""rect"": ""1"", ""ref"": ""3"", ""rskip"": ""1"", ""sao"": ""0"", ""scenecut"": ""68"", ""subme"": ""1"", ""tu-inter-depth"": ""3"", ""tu-intra-depth"": ""3"", ""weightb"": ""0"", ""weightp"": ""0"", ""wpp"": ""0""}"
x265,bo,9001,depaware,true,15,71.370332,14.011424,71.370332,21.901379,"['Standard', '320p', 30, '10s']",0.0,22.159804,0.0,"{""amp"": ""1"", ""aq-mode"": ""4"", ""aq-strength"": ""2"", ""b-adapt"": ""0"", ""bframes"": ""8"", ""crf"": ""28.51501"", ""ctu"": ""60"", ""keyint"": ""350"", ""limit-refs"": ""1"", ""limit-tu"": ""2"", ""me"": ""dia"", ""merange"": ""45"", ""open-gop"": ""1"", ""psy-rd"": ""3.07994"", ""psy-rdoq"": ""0.479264"", ""qcomp"": ""0.724012"", ""qpmax"": ""22"", ""qpmin"": ""20"", ""rc-lookahead"": ""54"", ""rd"": ""4"", ""rdoq-level"": ""2"", ""rect"": ""1"", ""ref"": ""3"", ""rskip"": ""1"", ""sao"": ""1"", ""scenecut"": ""68"", ""subme"": ""2"", ""tu-inter-depth"": ""4"", ""tu-intra-depth"": ""3"", ""weightb"": ""1"", ""weightp"": ""1"", ""wpp"": ""0""}"
x265,bo,9001,depaware,true,16,111.184923,8.994025,111.184923,6.771980,"['Standard', '320p', 30, '10s']",0.0,6.336896,0.0,"{""amp"": ""0"", ""aq-mode"": ""1"", ""aq-strength"": ""1.18777"", ""b-adapt"": ""2"", ""bframes"": ""3"", ""crf"": ""21.676719"", ""ctu"": ""64"", ""keyint"": ""296"", ""limit-refs"": ""1"", ""limit-tu"": ""2"", ""me"": ""hex"", ""merange"": ""48"", ""open-gop"": ""1"", ""psy-rd"": ""1.447036"", ""psy-rdoq"": ""3.002937"", ""qcomp"": ""0.896467"", ""qpmax"": ""30"", ""qpmin"": ""4"", ""rc-lookahead"": ""54"", ""rd"": ""3"", ""rdoq-level"": ""0"", ""rect"": ""0"", ""ref"": ""2"", ""rskip"": ""0"", ""sao"": ""0"", ""scenecut"": ""23"", ""subme"": ""3"", ""tu-inter-depth"": ""3"", ""tu-intra-depth"": ""2"", ""weightb"": ""0"", ""weightp"": ""1"", ""wpp"": ""1""}"
x265,bo,9001,depaware,true,17,112.018007,8.927136,112.018007,6.552481,"['Standard', '320p', 30, '10s']",0.0,6.110099,0.0,"{""amp"": ""1"", ""aq-mode"": ""2"", ""aq-strength"": ""1.011388"", ""b-adapt"": ""2"", ""bframes"": ""5"", ""crf"": ""28.896786"", ""ctu"": ""32"", ""keyint"": ""103"", ""limit-refs"": ""0"", ""limit-tu"": ""0"", ""me"": ""star"", ""merange"": ""43"", ""open-gop"": ""0"", ""psy-rd"": ""2.27889"", ""psy-rdoq"": ""1.220691"", ""qcomp"": ""0.880456"", ""qpmax"": ""41"", ""qpmin"": ""16"", ""rc-lookahead"": ""24"", ""rd"": ""4"", ""rdoq-level"": ""1"", ""rect"": ""0"", ""ref"": ""3"", ""rskip"": ""0"", ""sao"": ""0"", ""scenecut"": ""75"", ""subme"": ""1"", ""tu-inter-depth"": ""1"", ""tu-intra-depth"": ""1"", ""weightb"": ""1"", ""weightp"": ""0"", ""wpp"": ""1""}"
x265,bo,9001,depaware,true,18,96.848074,10.325451,96.848074,7.193477,"['Standard', '320p', 30, '10s']",0.0,6.647982,0.0,"{""amp"": ""1"", ""aq-mode"": ""1"", ""aq-strength"": ""0.691836"", ""b-adapt"": ""0"", ""bframes"": ""0"", ""crf"": ""27.961104"", ""ctu"": ""64"", ""keyint"": ""155"", ""limit-refs"": ""0"", ""limit-tu"": ""0"", ""me"": ""hex"", ""merange"": ""18"", ""open-gop"": ""0"", ""psy-rd"": ""1.927909"", ""psy-rdoq"": ""4.922717"", ""qcomp"": ""0.580903"", ""qpmax"": ""39"", ""qpmin"": ""3"", ""rc-lookahead"": ""20"", ""rd"": ""3"", ""rdoq-level"": ""0"", ""rect"": ""1"", ""ref"": ""2"", ""rskip"": ""1"", ""sao"": ""0"", ""scenecut"": ""66"", ""subme"": ""1"", ""tu-inter-depth"": ""2"", ""tu-intra-depth"": ""1"", ""weightb"": ""0"", ""weightp"": ""1"", ""wpp"": ""0""}"
x265,bo,9001,depaware,true,19,81.944022,12.203453,81.944022,15.614414,"['Standard', '320p', 30, '10s']",0.0,16.161339,0.0,"{""amp"": ""0"", ""aq-mode"": ""4"", ""aq-strength"": ""0.836751"", ""b-adapt"": ""0"", ""bframes"": ""5"", ""crf"": ""29.652788"", ""ctu"": ""18"", ""keyint"": ""175"", ""limit-refs"": ""3"", ""limit-tu"": ""0"", ""me"": ""hex"", ""merange"": ""26"", ""open-gop"": ""1"", ""psy-rd"": ""2.176416"", ""psy-rdoq"": ""1.576921"", ""qcomp"": ""0.898672"", ""qpmax"": ""38"", ""qpmin"": ""13"", ""rc-lookahead"": ""42"", ""rd"": ""5"", ""rdoq-level"": ""2"", ""rect"": ""1"", ""ref"": ""4"", ""rskip"": ""1"", ""sao"": ""1"", ""scenecut"": ""49"", ""subme"": ""2"", ""tu-inter-depth"": ""2"", ""tu-intra-depth"": ""3"", ""weightb"": ""1"", ""weightp"": ""1"", ""wpp"": ""1""}"
x265,bo,9001,depaware,true,20,92.283901,10.836126,92.283901,3.184196,"['Standard', '320p', 30, '10s']",0.0,3.116518,0.0,"{""amp"": ""1"", ""aq-mode"": ""2"", ""aq-strength"": ""1.034701"", ""b-adapt"": ""2"", ""bframes"": ""5"", ""crf"": ""27.359874"", ""ctu"": ""63"", ""keyint"": ""253"", ""limit-refs"": ""3"", ""limit-tu"": ""0"", ""me"": ""hex"", ""merange"": ""57"", ""open-gop"": ""1"", ""psy-rd"": ""0.917963"", ""psy-rdoq"": ""0.758771"", ""qcomp"": ""0.598297"", ""qpmax"": ""51"", ""qpmin"": ""0"", ""rc-lookahead"": ""21"", ""rd"": ""1"", ""rdoq-level"": ""1"", ""rect"": ""1"", ""ref"": ""3"", ""rskip"": ""1"", ""sao"": ""1"", ""scenecut"": ""31"", ""subme"": ""2"", ""tu-inter-depth"": ""1"", ""tu-intra-depth"": ""1"", ""weightb"": ""0"", ""weightp"": ""1"", ""wpp"": ""1""}"
