system,method,run_id,variant,is_simulated,iteration,qps,latency,throughput,cost,fidelity,prepare_time,run_time,clean_time,config_json
x265,tpe,7302,depaware,false,107,41.39,8.41,41.39,8.7394278049469,"['Standard', '320p', 30, '10s']",0.0,8.739341974258423,0.0,"{""amp"": ""0"", ""aq-mode"": ""1"", ""aq-strength"": ""2.0"", ""b-adapt"": ""0"", ""bframes"": ""2"", ""crf"": ""20.0"", ""ctu"": ""64"", ""keyint"": ""112"", ""limit-refs"": ""1"", ""limit-tu"": ""2"", ""me"": ""umh"", ""merange"": ""62"", ""open-gop"": ""0"", ""psy-rd"": ""0.0"", ""psy-rdoq"": ""0.0"", ""qcomp"": ""1.0"", ""qpmax"": ""20"", ""qpmin"": ""0"", ""rc-lookahead"": ""18"", ""rd"": ""2"", ""rdoq-level"": ""1"", ""rect"": ""0"", ""ref"": ""1"", ""rskip"": ""1"", ""sao"": ""0"", ""scenecut"": ""30"", ""subme"": ""4"", ""tu-inter-depth"": ""4"", ""tu-intra-depth"": ""4"", ""weightb"": ""0"", ""weightp"": ""1"", ""wpp"": ""1""}"
x265,tpe,7302,depaware,false,108,56.45,5.96,56.45,6.2965099811553955,"['Standard', '320p', 30, '10s']",0.0,6.296420335769653,0.0,"{""amp"": ""0"", ""aq-mode"": ""0"", ""aq-strength"": ""1.0"", ""b-adapt"": ""0"", ""bframes"": ""0"", ""crf"": ""28.0"", ""ctu"": ""64"", ""keyint"": ""260"", ""limit-refs"": ""0"", ""limit-tu"": ""4"", ""me"": ""dia"", ""merange"": ""16"", ""open-gop"": ""1"", ""psy-rd"": ""1.5"", ""psy-rdoq"": ""4.0"", ""qcomp"": ""0.9"", ""qpmax"": ""42"", ""qpmin"": ""19"", ""rc-lookahead"": ""23"", ""rd"": ""3"", ""rdoq-level"": ""1"", ""rect"": ""0"", ""ref"": ""3"", ""rskip"": ""1"", ""sao"": ""0"", ""scenecut"": ""37"", ""subme"": ""1"", ""tu-inter-depth"": ""3"", ""tu-intra-depth"": ""2"", ""weightb"": ""1"", ""weightp"": ""1"", ""wpp"": ""1""}"
x265,tpe,7302,depaware,false,109,55.30,6.14,55.30,6.6506993770599365,"['Standard', '320p', 30, '10s']",0.0,6.650609254837036,0.0,"{""amp"": ""0"", ""aq-mode"": ""2"", ""aq-strength"": ""2.0"", ""b-adapt"": ""0"", ""bframes"": ""0"", ""crf"": ""22.0"", ""ctu"": ""64"", ""keyint"": ""475"", ""limit-refs"": ""2"", ""limit-tu"": ""3"", ""me"": ""star"", ""merange"": ""50"", ""open-gop"": ""0"", ""psy-rd"": ""0.0"", ""psy-rdoq"": ""2.5"", ""qcomp"": ""0.5"", ""qpmax"": ""37"", ""qpmin"": ""11"", ""rc-lookahead"": ""48"", ""rd"": ""3"", ""rdoq-level"": ""0"", ""rect"": ""0"", ""ref"": ""3"", ""rskip"": ""0"", ""sao"": ""1"", ""scenecut"": ""24"", ""subme"": ""3"", ""tu-inter-depth"": ""2"", ""tu-intra-depth"": ""4"", ""weightb"": ""1"", ""weightp"": ""1"", ""wpp"": ""1""}"
x265,tpe,7302,depaware,false,110,40.21,8.69,40.21,9.030412912368774,"['Standard', '320p', 30, '10s']",0.0,9.03031873703003,0.0,"{""amp"": ""1"", ""aq-mode"": ""1"", ""aq-strength"": ""0.8"", ""b-adapt"": ""1"", ""bframes"": ""5"", ""crf"": ""30.0"", ""ctu"": ""32"", ""keyint"": ""262"", ""limit-refs"": ""1"", ""limit-tu"": ""0"", ""me"": ""star"", ""merange"": ""50"", ""open-gop"": ""0"", ""psy-rd"": ""0.0"", ""psy-rdoq"": ""2.0"", ""qcomp"": ""1.0"", ""qpmax"": ""30"", ""qpmin"": ""9"", ""rc-lookahead"": ""43"", ""rd"": ""2"", ""rdoq-level"": ""1"", ""rect"": ""0"", ""ref"": ""3"", ""rskip"": ""0"", ""sao"": ""1"", ""scenecut"": ""95"", ""subme"": ""5"", ""tu-inter-depth"": ""3"", ""tu-intra-depth"": ""2"", ""weightb"": ""0"", ""weightp"": ""1"", ""wpp"": ""1""}"
x265,tpe,7302,depaware,false,111,24.06,16.01,24.06,16.339572191238403,"['Standard', '320p', 30, '10s']",0.0,16.339475870132446,0.0,"{""amp"": ""1"", ""aq-mode"": ""3"", ""aq-strength"": ""0.5"", ""b-adapt"": ""0"", ""bframes"": ""0"", ""crf"": ""20.0"", ""ctu"": ""64"", ""keyint"": ""410"", ""limit-refs"": ""2"", ""limit-tu"": ""0"", ""me"": ""umh"", ""merange"": ""41"", ""open-gop"": ""1"", ""psy-rd"": ""1.0"", ""psy-rdoq"": ""4.5"", ""qcomp"": ""0.8"", ""qpmax"": ""24"", ""qpmin"": ""11"", ""rc-lookahead"": ""39"", ""rd"": ""4"", ""rdoq-level"": ""1"", ""rect"": ""0"", ""ref"": ""2"", ""rskip"": ""1"", ""sao"": ""0"", ""scenecut"": ""6"", ""subme"": ""5"", ""tu-inter-depth"": ""2"", ""tu-intra-depth"": ""3"", ""weightb"": ""1"", ""weightp"": ""0"", ""wpp"": ""0""}"
x265,tpe,7302,depaware,false,112,9.23,71.97,9.23,72.29385304450989,"['Standard', '320p', 30, '10s']",0.0,72.29374575614929,0.0,"{""amp"": ""0"", ""aq-mode"": ""4"", ""aq-strength"": ""1.8"", ""b-adapt"": ""0"", ""bframes"": ""0"", ""crf"": ""28.0"", ""ctu"": ""32"", ""keyint"": ""453"", ""limit-refs"": ""2"", ""limit-tu"": ""0"", ""me"": ""full"", ""merange"": ""23"", ""open-gop"": ""1"", ""psy-rd"": ""3.0"", ""psy-rdoq"": ""3.0"", ""qcomp"": ""0.7"", ""qpmax"": ""29"", ""qpmin"": ""2"", ""rc-lookahead"": ""16"", ""rd"": ""6"", ""rdoq-level"": ""1"", ""rect"": ""0"", ""ref"": ""5"", ""rskip"": ""0"", ""sao"": ""0"", ""scenecut"": ""15"", ""subme"": ""1"", ""tu-inter-depth"": ""3"", ""tu-intra-depth"": ""1"", ""weightb"": ""1"", ""weightp"": ""0"", ""wpp"": ""1""}"
x265,tpe,7302,depaware,false,113,82.28,3.99,82.28,4.321965217590332,"['Standard', '320p', 30, '10s']",0.0,4.321876764297485,0.0,"{""amp"": ""0"", ""aq-mode"": ""1"", ""aq-strength"": ""2.0"", ""b-adapt"": ""1"", ""bframes"": ""7"", ""crf"": ""28.0"", ""ctu"": ""32"", ""keyint"": ""352"", ""limit-refs"": ""2"", ""limit-tu"": ""0"", ""me"": ""dia"", ""merange"": ""53"", ""open-gop"": ""1"", ""psy-rd"": ""1.5"", ""psy-rdoq"": ""5.0"", ""qcomp"": ""1.0"", ""qpmax"": ""49"", ""qpmin"": ""12"", ""rc-lookahead"": ""26"", ""rd"": ""4"", ""rdoq-level"": ""0"", ""rect"": ""1"", ""ref"": ""5"", ""rskip"": ""1"", ""sao"": ""1"", ""scenecut"": ""4"", ""subme"": ""3"", ""tu-inter-depth"": ""2"", ""tu-intra-depth"": ""3"", ""weightb"": ""1"", ""weightp"": ""1"", ""wpp"": ""0""}"
x265,tpe,7302,depaware,false,114,52.95,6.39,52.95,6.717454671859741,"['Standard', '320p', 30, '10s']",0.0,6.717361927032471,0.0,"{""amp"": ""1"", ""aq-mode"": ""1"", ""aq-strength"": ""1.0"", ""b-adapt"": ""1"", ""bframes"": ""3"", ""crf"": ""25.0"", ""ctu"": ""32"", ""keyint"": ""74"", ""limit-refs"": ""3"", ""limit-tu"": ""0"", ""me"": ""star"", ""merange"": ""40"", ""open-gop"": ""0"", ""psy-rd"": ""4.0"", ""psy-rdoq"": ""1.5"", ""qcomp"": ""0.75"", ""qpmax"": ""41"", ""qpmin"": ""12"", ""rc-lookahead"": ""44"", ""rd"": ""4"", ""rdoq-level"": ""0"", ""rect"": ""1"", ""ref"": ""1"", ""rskip"": ""1"", ""sao"": ""0"", ""scenecut"": ""50"", ""subme"": ""3"", ""tu-inter-depth"": ""4"", ""tu-intra-depth"": ""1"", ""weightb"": ""1"", ""weightp"": ""0"", ""wpp"": ""1""}"
x265,tpe,7302,depaware,false,115,16.09,27.46,16.09,27.803582191467285,"['Standard', '320p', 30, '10s']",0.0,27.803443431854248,0.0,"{""amp"": ""0"", ""aq-mode"": ""0"", ""aq-strength"": ""0.8"", ""b-adapt"": ""1"", ""bframes"": ""5"", ""crf"": ""25.0"", ""ctu"": ""16"", ""keyint"": ""138"", ""limit-refs"": ""3"", ""limit-tu"": ""0"", ""me"": ""dia"", ""merange"": ""25"", ""open-gop"": ""1"", ""psy-rd"": ""3.0"", ""psy-rdoq"": ""5.0"", ""qcomp"": ""0.8"", ""qpmax"": ""29"", ""qpmin"": ""6"", ""rc-lookahead"": ""33"", ""rd"": ""6"", ""rdoq-level"": ""1"", ""rect"": ""1"", ""ref"": ""4"", ""rskip"": ""1"", ""sao"": ""1"", ""scenecut"": ""47"", ""subme"": ""3"", ""tu-inter-depth"": ""3"", ""tu-intra-depth"": ""3"", ""weightb"": ""1"", ""weightp"": ""0"", ""wpp"": ""0""}"
x265,tpe,7302,depaware,false,116,22.97,16.97,22.97,17.301313877105713,"['Standard', '320p', 30, '10s']",0.0,17.3012273311615,0.0,"{""amp"": ""0"", ""aq-mode"": ""3"", ""aq-strength"": ""0.0"", ""b-adapt"": ""1"", ""bframes"": ""3"", ""crf"": ""28.0"", ""ctu"": ""64"", ""keyint"": ""273"", ""limit-refs"": ""3"", ""limit-tu"": ""3"", ""me"": ""full"", ""merange"": ""56"", ""open-gop"": ""0"", ""psy-rd"": ""0.5"", ""psy-rdoq"": ""4.0"", ""qcomp"": ""0.75"", ""qpmax"": ""39"", ""qpmin"": ""0"", ""rc-lookahead"": ""18"", ""rd"": ""3"", ""rdoq-level"": ""0"", ""rect"": ""0"", ""ref"": ""3"", ""rskip"": ""0"", ""sao"": ""0"", ""scenecut"": ""93"", ""subme"": ""1"", ""tu-inter-depth"": ""4"", ""tu-intra-depth"": ""3"", ""weightb"": ""1"", ""weightp"": ""1"", ""wpp"": ""1""}"
